0.0063025210084033615	0.031512605042016806	0.19117647058823528	0.09453781512605042	0.023109243697478993	0.28781512605042014	0.1407563025210084	0.0021008403361344537	0.17016806722689076	0.052521008403361345	
0.01126126126126126	0.006756756756756757	0.21846846846846846	0.5202702702702703	0.12837837837837837	0.01126126126126126	0.0022522522522522522	0.006756756756756757	0.09234234234234234	0.0022522522522522522	
0.008802816901408451	0.0017605633802816902	0.17077464788732394	0.00528169014084507	0.1637323943661972	0.4630281690140845	0.09683098591549295	0.00528169014084507	0.058098591549295774	0.02640845070422535	
0.01	0.006	0.742	0.146	0.042	0.006	0.026	0.006	0.006	0.01	
0.021844660194174758	0.0024271844660194173	0.10436893203883495	0.012135922330097087	0.10922330097087378	0.03155339805825243	0.2111650485436893	0.4538834951456311	0.01699029126213592	0.03640776699029126	
0.010869565217391304	0.010869565217391304	0.20652173913043478	0.05434782608695652	0.14130434782608695	0.16304347826086957	0.29347826086956524	0.03260869565217391	0.05434782608695652	0.03260869565217391	
0.00909090909090909	0.045454545454545456	0.00909090909090909	0.7909090909090909	0.06363636363636363	0.02727272727272727	0.02727272727272727	0.00909090909090909	0.00909090909090909	0.00909090909090909	
0.1168421052631579	0.0010526315789473684	0.030526315789473683	0.2578947368421053	0.24736842105263157	0.005263157894736842	0.11263157894736842	0.007368421052631579	0.03684210526315789	0.18421052631578946	
0.0032258064516129032	0.0032258064516129032	0.14516129032258066	0.6806451612903226	0.016129032258064516	0.04838709677419355	0.06129032258064516	0.02903225806451613	0.00967741935483871	0.0032258064516129032	
0.027950310559006212	0.009316770186335404	0.12732919254658384	0.3385093167701863	0.2577639751552795	0.009316770186335404	0.16459627329192547	0.046583850931677016	0.015527950310559006	0.003105590062111801	
0.11244019138755981	0.0023923444976076554	0.13157894736842105	0.6196172248803827	0.007177033492822967	0.05980861244019139	0.007177033492822967	0.0023923444976076554	0.0023923444976076554	0.05502392344497608	
0.020361990950226245	0.0022624434389140274	0.10633484162895927	0.3054298642533937	0.020361990950226245	0.4457013574660634	0.06108597285067873	0.024886877828054297	0.006787330316742082	0.006787330316742082	
0.236328125	0.001953125	0.033203125	0.302734375	0.013671875	0.283203125	0.123046875	0.001953125	0.001953125	0.001953125	
0.10377358490566038	0.009433962264150943	0.0220125786163522	0.6949685534591195	0.0031446540880503146	0.040880503144654086	0.0220125786163522	0.009433962264150943	0.08490566037735849	0.009433962264150943	
0.07401315789473684	0.014802631578947368	0.008223684210526315	0.5148026315789473	0.05756578947368421	0.06414473684210527	0.03782894736842105	0.008223684210526315	0.21875	0.001644736842105263	
0.4163346613545817	0.0099601593625498	0.20916334661354583	0.07768924302788845	0.00597609561752988	0.021912350597609563	0.00199203187250996	0.00199203187250996	0.2410358565737052	0.013944223107569721	
0.08128834355828221	0.0015337423312883436	0.12116564417177914	0.4892638036809816	0.0015337423312883436	0.09662576687116564	0.09049079754601227	0.007668711656441718	0.09969325153374232	0.010736196319018405	
0.1360759493670886	0.07278481012658228	0.06645569620253164	0.439873417721519	0.0031645569620253164	0.015822784810126583	0.1360759493670886	0.12341772151898735	0.0031645569620253164	0.0031645569620253164	
0.203125	0.001736111111111111	0.2170138888888889	0.453125	0.015625	0.008680555555555556	0.001736111111111111	0.012152777777777778	0.029513888888888888	0.057291666666666664	
0.7127192982456141	0.006578947368421052	0.019736842105263157	0.05921052631578947	0.02412280701754386	0.08114035087719298	0.05921052631578947	0.006578947368421052	0.0021929824561403508	0.02850877192982456	
